"","iso2c","year","country","reg_4state","disproportionality","FertilizerConsumption","UDS"
"1258","IS",1974,NA,NA,2.67,NA,1.64733715940583
"1259","IS",1978,NA,NA,2.78,NA,2.08347296822305
"1260","IS",1979,NA,NA,2.67,NA,2.09628637093078
"1261","IS",1983,NA,NA,3.72,NA,1.51964532974642
"1262","IS",1987,"Iceland",1,2.31,NA,1.99292325233027
"1263","IS",1988,"Iceland",1,NA,NA,1.98032647845273
"1264","IS",1989,"Iceland",1,NA,NA,1.99172424434624
"1265","IS",1990,"Iceland",1,NA,NA,1.98661847549467
"1266","IS",1991,"Iceland",1,2.79,NA,2.00152542355858
"1267","IS",1992,"Iceland",1,NA,NA,1.9899475890695
"1268","IS",1993,"Iceland",1,NA,NA,1.99118861763054
"1269","IS",1994,"Iceland",1,NA,NA,1.98090932930375
"1270","IS",1995,"Iceland",1,1.98,NA,1.98399684831595
"1271","IS",1996,"Iceland",1,NA,NA,1.97621522252923
"1272","IS",1997,"Iceland",1,NA,NA,1.99047129776037
"1273","IS",1998,"Iceland",3,NA,NA,1.98576038645044
"1274","IS",1999,"Iceland",3,1.06,NA,1.99301966483793
"1275","IS",2000,"Iceland",3,NA,NA,1.99094504094394
"1276","IS",2001,"Iceland",3,NA,NA,1.9985530179199
"1277","IS",2002,"Iceland",3,NA,2686,1.99638340370092
"1278","IS",2003,"Iceland",3,1.85,2264.57142857143,1.97262589983218
"1279","IS",2004,"Iceland",3,NA,2541.71428571429,1.98164023814839
"1280","IS",2005,"Iceland",3,NA,2461.28571428571,1.99005097721436
"1281","IS",2006,"Iceland",3,NA,NA,1.98426416902844
"1282","IS",2007,NA,NA,3.49,NA,1.98414231680983
"1283","IT",1948,NA,NA,3.64,NA,1.16713137807607
"1284","IT",1953,NA,NA,3.68,NA,1.29172301017299
"1285","IT",1958,NA,NA,2.74,NA,1.30339629163501
"1286","IT",1963,NA,NA,2.58,NA,1.53185925390021
"1287","IT",1968,NA,NA,2.66,NA,2.04879836841448
"1288","IT",1972,NA,NA,2.25,NA,1.55200876779679
"1289","IT",1976,NA,NA,2.75,NA,1.55730652629012
"1290","IT",1979,NA,NA,2.69,NA,1.24900601901401
"1291","IT",1983,NA,NA,2.57,NA,1.4535968423862
"1292","IT",1987,"Italy",4,2.52,NA,2.02567408666414
"1293","IT",1988,"Italy",4,NA,NA,2.00774143624194
"1294","IT",1989,"Italy",4,NA,NA,2.01333820101283
"1295","IT",1990,"Italy",4,NA,NA,2.0098386163246
"1296","IT",1991,"Italy",4,NA,NA,2.01470349055757
"1297","IT",1992,"Italy",4,2.51,NA,1.45558051782992
"1298","IT",1993,"Italy",4,NA,NA,1.31698713542931
"1299","IT",1994,"Italy",4,7.81,NA,1.45460558724049
"1300","IT",1995,"Italy",4,NA,NA,1.45574613253526
"1301","IT",1996,"Italy",4,6.91,NA,1.45228840618633
"1302","IT",1997,"Italy",4,NA,NA,1.45454526425688
"1303","IT",1998,"Italy",4,NA,NA,1.45898246891271
"1304","IT",1999,"Italy",4,NA,NA,1.44818783575971
"1305","IT",2000,"Italy",4,NA,NA,1.46456922180382
"1306","IT",2001,"Italy",4,10.22,NA,1.4485945768098
"1307","IT",2002,"Italy",4,NA,171.121877639677,2.00716731209298
"1308","IT",2003,"Italy",4,NA,177.702475185325,2.00072196282754
"1309","IT",2004,"Italy",4,NA,181.418097505953,1.56651506667782
"1310","IT",2005,"Italy",4,NA,171.753084832905,1.56206662028295
"1311","IT",2006,"Italy",4,3.61,NA,2.00432963169613
"1312","IT",2008,NA,NA,5.73,NA,1.27507014448361
"1313","JM",1962,NA,NA,7.17,NA,0.981101427688434
"1314","JM",1967,NA,NA,11.5,NA,1.05422296298441
"1315","JM",1972,NA,NA,13.3,NA,0.928806944738951
"1316","JM",1976,NA,NA,21.5,NA,0.913324253154205
"1317","JM",1980,NA,NA,26.1,NA,0.895984381092097
"1318","JM",1983,NA,NA,8.72,NA,0.625963548485822
"1319","JM",1987,"Jamaica",4,NA,NA,0.694242169873032
"1320","JM",1988,"Jamaica",4,NA,NA,0.767887642593731
"1321","JM",1989,"Jamaica",4,18.35,NA,0.909328475939554
"1322","JM",1990,"Jamaica",4,NA,NA,0.910242061701506
"1323","JM",1991,"Jamaica",4,NA,NA,0.916012198316648
"1324","JM",1992,"Jamaica",4,NA,NA,0.914059838290165
"1325","JM",1993,"Jamaica",4,26.35,NA,0.655760626561286
"1326","JM",1994,"Jamaica",4,NA,NA,0.654128737189508
"1327","JM",1995,"Jamaica",4,NA,NA,0.65687026886573
"1328","JM",1996,"Jamaica",4,NA,NA,0.655882140980698
"1329","JM",1997,"Jamaica",4,25,NA,0.659871998262845
"1330","JM",1998,"Jamaica",4,NA,NA,0.716368724485095
"1331","JM",1999,"Jamaica",4,NA,NA,0.684375280400567
"1332","JM",2000,"Jamaica",4,NA,NA,0.654684614057737
"1333","JM",2001,"Jamaica",4,NA,NA,0.618886922361541
"1334","JM",2002,"Jamaica",4,4.32,94.6740740740741,0.621378935963767
"1335","JM",2003,"Jamaica",4,NA,112.192592592593,0.62169813431318
"1336","JM",2004,"Jamaica",4,NA,123.947368421053,0.618658919267267
"1337","JM",2005,"Jamaica",4,NA,115.84375,0.619308686539025
"1338","JM",2006,"Jamaica",4,NA,NA,0.620672055239126
"1339","JM",2007,NA,NA,4.82,NA,0.61495387024788
"1340","JO",1987,"Jordan",1,NA,NA,-0.933298918437411
"1341","JO",1988,"Jordan",1,NA,NA,-0.85455967068532
"1342","JO",1989,"Jordan",1,NA,NA,-0.513577950310199
"1343","JO",1990,"Jordan",1,NA,NA,-0.509871903014254
"1344","JO",1991,"Jordan",1,NA,NA,-0.398964267740249
"1345","JO",1992,"Jordan",1,NA,NA,-0.263479272634599
"1346","JO",1993,"Jordan",1,NA,NA,-0.35329414983868
"1347","JO",1994,"Jordan",1,NA,NA,-0.349938438824319
"1348","JO",1995,"Jordan",1,NA,NA,-0.35030158873088
"1349","JO",1996,"Jordan",1,NA,NA,-0.352933056754703
"1350","JO",1997,"Jordan",4,NA,NA,-0.350921059872601
"1351","JO",1998,"Jordan",4,NA,NA,-0.407189101764285
"1352","JO",1999,"Jordan",4,NA,NA,-0.27916678036746
"1353","JO",2000,"Jordan",4,NA,NA,-0.401064292135147
"1354","JO",2001,"Jordan",4,NA,NA,-0.409675278396716
"1355","JO",2002,"Jordan",4,NA,1590.45641025641,-0.488751543228405
"1356","JO",2003,"Jordan",4,NA,916.141242937853,-0.410894776078983
"1357","JO",2004,"Jordan",4,NA,476.531100478469,-0.345680098197476
"1358","JO",2005,"Jordan",4,NA,784.016216216216,-0.342678095096953
"1359","JO",2006,"Jordan",4,NA,NA,-0.343316830594547
"1360","JP",1946,NA,NA,5.1,NA,0.1433018915876
"1361","JP",1947,NA,NA,3.95,NA,0.815867830539339
"1362","JP",1949,NA,NA,9.53,NA,0.82066731040419
"1363","JP",1952,NA,NA,3.45,NA,1.08557716488024
"1364","JP",1953,NA,NA,3.73,NA,1.04503567565959
"1365","JP",1955,NA,NA,4.13,NA,1.18869377032409
"1366","JP",1958,NA,NA,3.58,NA,0.95660702891223
"1367","JP",1960,NA,NA,6.23,NA,1.20151483642706
"1368","JP",1963,NA,NA,5.15,NA,1.15964945686346
"1369","JP",1967,NA,NA,6.46,NA,1.27989072330896
"1370","JP",1969,NA,NA,9.02,NA,1.05010675616297
"1371","JP",1972,NA,NA,7,NA,1.29218524948531
"1372","JP",1976,NA,NA,7.44,NA,1.28626716766132
"1373","JP",1979,NA,NA,4,NA,1.28635146877949
"1374","JP",1980,NA,NA,6.59,NA,1.53380963637206
"1375","JP",1983,NA,NA,4.27,NA,1.40069289569851
"1376","JP",1986,NA,NA,7.22,NA,1.40142104886599
"1377","JP",1987,"Japan",1,NA,NA,1.40202817690128
"1378","JP",1988,"Japan",1,NA,NA,1.39958896736171
"1379","JP",1989,"Japan",1,NA,NA,1.40470876083393
"1380","JP",1990,"Japan",1,6.73,NA,1.40552295005761
"1381","JP",1991,"Japan",1,NA,NA,1.1726954945075
"1382","JP",1992,"Japan",1,NA,NA,1.1703036747408
"1383","JP",1993,"Japan",1,6.36,NA,1.15648084628656
"1384","JP",1994,"Japan",1,NA,NA,1.1545703097925
"1385","JP",1995,"Japan",1,NA,NA,1.28065021145757
"1386","JP",1996,"Japan",1,10.67,NA,1.16637647658604
"1387","JP",1997,"Japan",1,NA,NA,1.17127549512029
"1388","JP",1998,"Japan",1,NA,NA,1.17360044833153
"1389","JP",1999,"Japan",1,NA,NA,1.17156626212098
"1390","JP",2000,"Japan",3,11.49,NA,1.12971832416037
"1391","JP",2001,"Japan",3,NA,NA,1.0862553232678
"1392","JP",2002,"Japan",3,NA,333.544467073999,1.08606494588511
"1393","JP",2003,"Japan",3,8.52,335.170798271549,1.07923955259478
"1394","JP",2004,"Japan",3,NA,353.683717743777,1.08608369289133
"1395","JP",2005,"Japan",3,15.63,347.969266055046,1.27884244218725
"1396","JP",2006,"Japan",3,NA,NA,1.27996804110743
"1397","KE",1987,"Kenya",1,NA,NA,-0.877413411819183
"1398","KE",1988,"Kenya",1,NA,NA,-0.778959813005486
"1399","KE",1989,"Kenya",1,NA,NA,-0.879925635098263
"1400","KE",1990,"Kenya",1,NA,NA,-0.877434148826705
"1401","KE",1991,"Kenya",1,NA,NA,-0.694567064684464
"1402","KE",1992,"Kenya",1,NA,NA,-0.187056467698629
"1403","KE",1993,"Kenya",1,NA,NA,-0.2075378630214
"1404","KE",1994,"Kenya",1,NA,NA,-0.258000110854403
"1405","KE",1995,"Kenya",1,NA,NA,-0.308101301523462
"1406","KE",1996,"Kenya",1,NA,NA,-0.30418424523587
"1407","KE",1997,"Kenya",1,NA,NA,-0.24384708922967
"1408","KE",1998,"Kenya",1,NA,NA,-0.0380585796533873
"1409","KE",1999,"Kenya",1,NA,NA,-0.089940653168389
"1410","KE",2000,"Kenya",1,NA,NA,-0.11215906635192
"1411","KE",2001,"Kenya",1,NA,NA,-0.0874324546360699
"1412","KE",2002,"Kenya",1,NA,27.313101551758,0.337224327005186
"1413","KE",2003,"Kenya",1,NA,33.0967741935484,0.426662746187791
"1414","KE",2004,"Kenya",1,NA,27.6808672499049,0.427117600858842
"1415","KE",2005,"Kenya",1,NA,34.3265577507599,0.426813319582652
"1416","KE",2006,"Kenya",1,NA,NA,0.424274259189063
"1417","KG",2002,NA,NA,NA,7.05055762081784,-0.368691342642656
"1418","KG",2003,NA,NA,NA,24.7105654761905,-0.300077438046835
"1419","KG",2004,NA,NA,NA,21.6821589205397,-0.365211547895666
"1420","KG",2005,NA,NA,NA,24.6285046728972,0.0190455433815814
"1421","KH",2002,NA,NA,NA,5.82567567567568,-0.246547157723308
"1422","KH",2003,NA,NA,NA,3.85783783783784,-0.382657302138847
"1423","KH",2004,NA,NA,NA,5.36594594594595,-0.374901264975214
"1424","KH",2005,NA,NA,NA,8.10513513513514,-0.376929240878764
"1425","KI",2002,NA,NA,NA,NA,1.04352674384656
"1426","KI",2003,NA,NA,NA,NA,1.04578041812259
"1427","KI",2004,NA,NA,NA,NA,1.05238573095973
"1428","KI",2005,NA,NA,NA,NA,1.05046174954017
"1429","KM",2002,NA,NA,NA,NA,-0.191885072844981
"1430","KM",2003,NA,NA,NA,NA,-0.194328171290361
"1431","KM",2004,NA,NA,NA,NA,0.157982951591639
"1432","KM",2005,NA,NA,NA,NA,0.15341937050333
"1433","KN",1984,NA,NA,20.95,NA,1.04757523788336
"1434","KN",1989,NA,NA,15.94,NA,1.04984210364567
"1435","KN",1993,NA,NA,7.92,NA,1.18317929518136
"1436","KN",1995,NA,NA,22.04,NA,0.83046175156755
"1437","KN",2000,NA,NA,28.46,NA,1.11359703985303
"1438","KN",2002,NA,NA,NA,0,1.05207259172101
"1439","KN",2003,NA,NA,NA,84.1428571428571,1.04795109444759
"1440","KN",2004,NA,NA,19.68,7.85714285714286,0.944342221412046
"1441","KN",2005,NA,NA,NA,18.3333333333333,1.17985352244449
"1442","KP",2002,NA,NA,NA,NA,-1.45826814613826
"1443","KP",2003,NA,NA,NA,NA,-1.451319547496
"1444","KP",2004,NA,NA,NA,NA,-1.46003295754263
"1445","KP",2005,NA,NA,NA,NA,-1.4521638270634
"1446","KR",1987,"Korea",1,NA,NA,0.0956115798316564
"1447","KR",1988,"Korea",1,7.99,NA,0.483047023842725
"1448","KR",1989,"Korea",1,NA,NA,0.712976009597596
"1449","KR",1990,"Korea",1,NA,NA,0.714266079193306
"1450","KR",1991,"Korea",1,NA,NA,0.717517551845793
"1451","KR",1992,"Korea",1,10.87,NA,0.715332049106278
"1452","KR",1993,"Korea",1,NA,NA,0.775688817115943
"1453","KR",1994,"Korea",1,NA,NA,0.778454408657281
"1454","KR",1995,"Korea",1,NA,NA,0.77341772754983
"1455","KR",1996,"Korea",1,10.3,NA,0.77664551072323
"1456","KR",1997,"Korea",3,NA,NA,0.775780324378232
"1457","KR",1998,"Korea",3,NA,NA,0.895986807612571
"1458","KR",1999,"Korea",3,NA,NA,0.876543111562136
"1459","KR",2000,"Korea",3,13.38,NA,0.576507128193374
"1460","KR",2001,"Korea",3,NA,NA,0.801379407583767
"1461","KR",2002,"Korea",3,NA,412.127240143369,0.803572119931039
"1462","KR",2003,"Korea",3,NA,468.790235081374,0.803923806798348
"1463","KR",2004,"Korea",3,12.11,525.422867513612,0.89284582600905
"1464","KR",2005,"Korea",3,NA,643.357881923311,0.885854632749579
"1465","KR",2006,"Korea",3,NA,NA,0.893451525086515
"1466","KW",2002,NA,NA,NA,1763.33333333333,-0.588323425623422
"1467","KW",2003,NA,NA,NA,0,-0.590950387191776
"1468","KW",2004,NA,NA,NA,0,-0.596220277663197
"1469","KW",2005,NA,NA,NA,4349.09090909091,-0.59166239853701
"1470","KZ",2002,NA,NA,NA,1.04525006615507,-0.459808320396001
"1471","KZ",2003,NA,NA,NA,1.49550108594477,-0.456440910625772
"1472","KZ",2004,NA,NA,NA,1.86036235086169,-0.456027013574597
"1473","KZ",2005,NA,NA,NA,1.80291648254529,-0.632931281820491
"1474","LA",2002,NA,NA,NA,NA,-0.971166392843555
"1475","LA",2003,NA,NA,NA,NA,-0.970711679056173
"1476","LA",2004,NA,NA,NA,NA,-0.972066880785041
"1477","LA",2005,NA,NA,NA,NA,-0.972034892897924
"1478","LB",2002,NA,NA,NA,358,-0.0820537123458059
"1479","LB",2003,NA,NA,NA,132.375,-0.0947491455304144
"1480","LB",2004,NA,NA,NA,142.632352941176,-0.0987252526210745
"1481","LB",2005,NA,NA,NA,315.31914893617,0.193244100924757
"1482","LC",1979,NA,NA,14.38,NA,0.586537263436123
"1483","LC",1982,NA,NA,24.07,NA,0.697290381878504
"1484","LC",1987,NA,NA,6.15,NA,0.828092281752238
"1485","LC",1992,NA,NA,7.96,NA,0.82228543298558
"1486","LC",1997,NA,NA,31.56,NA,0.831155564596176
"1487","LC",2001,NA,NA,23.66,NA,0.826202348967696
"1488","LC",2002,NA,NA,NA,NA,0.829732254946307
"1489","LC",2003,NA,NA,NA,NA,0.831015789950729
"1490","LC",2004,NA,NA,NA,NA,0.82653302147905
"1491","LC",2005,NA,NA,NA,NA,1.04475125378577
"1492","LC",2006,NA,NA,13.12,NA,1.0519697039832
"1493","LI",2002,NA,NA,NA,NA,1.58766594767707
"1494","LI",2003,NA,NA,NA,NA,1.57933045582955
"1495","LI",2004,NA,NA,NA,NA,1.58250520549597
"1496","LI",2005,NA,NA,1.54,NA,1.57440613459726
"1497","LK",1952,NA,NA,10.46,NA,0.605467091340227
"1498","LK",1956,NA,NA,17.91,NA,0.644559539023852
"1499","LK",1960,NA,NA,17.23,NA,0.722829694133004
"1501","LK",1965,NA,NA,5.16,NA,0.642058227908202
"1502","LK",1970,NA,NA,25.48,NA,0.932287874894564
"1503","LK",1977,NA,NA,29.4,NA,0.545712386070157
"1504","LK",1987,"Sri Lanka",4,NA,NA,0.147428497976332
"1505","LK",1988,"Sri Lanka",4,NA,NA,0.150122059105056
"1506","LK",1989,"Sri Lanka",4,NA,NA,0.228500561953132
"1507","LK",1990,"Sri Lanka",4,NA,NA,0.22281525122788
"1508","LK",1991,"Sri Lanka",4,NA,NA,0.223879319650975
"1509","LK",1992,"Sri Lanka",4,NA,NA,0.220834307830339
"1510","LK",1993,"Sri Lanka",4,NA,NA,0.227566218567515
"1511","LK",1994,"Sri Lanka",4,NA,NA,0.225280582382915
"1512","LK",1995,"Sri Lanka",4,NA,NA,0.225130208624851
"1513","LK",1996,"Sri Lanka",4,NA,NA,0.258431340948782
"1514","LK",1997,"Sri Lanka",4,NA,NA,0.286799776209994
"1515","LK",1998,"Sri Lanka",4,NA,NA,0.289984679011482
"1516","LK",1999,"Sri Lanka",4,NA,NA,0.409041612324354
"1517","LK",2000,"Sri Lanka",4,2.65,NA,0.246402428206261
"1518","LK",2001,"Sri Lanka",4,3.86,NA,0.453645437154522
"1519","LK",2002,"Sri Lanka",4,NA,304.563034188034,0.457523405524764
"1520","LK",2003,"Sri Lanka",4,NA,259.184210526316,0.460277823280278
"1521","LK",2004,"Sri Lanka",4,2.8,287.01,0.457821530709842
"1522","LK",2005,"Sri Lanka",4,NA,255.291818181818,0.512244613109597
"1523","LK",2006,"Sri Lanka",4,NA,NA,0.458155085921391
"1524","LR",2002,NA,NA,NA,NA,-0.359220938785745
"1525","LR",2003,NA,NA,NA,NA,-0.490548015036043
"1526","LR",2004,NA,NA,NA,NA,-0.222419768465639
"1527","LR",2005,NA,NA,NA,NA,0.0531191512865047
"1528","LS",1970,NA,NA,8.7,NA,-1.25991948094623
"1529","LS",1993,NA,NA,23.99,NA,0.161720815048963
"1530","LS",1998,NA,NA,32.46,NA,-0.11980559763921
"1531","LS",2002,NA,NA,8.17,NA,0.258220315463377
"1532","LS",2003,NA,NA,NA,NA,0.259931978397881
"1533","LS",2004,NA,NA,NA,NA,0.259557097362803
"1534","LS",2005,NA,NA,NA,NA,0.26164796487349
"1535","LS",2007,NA,NA,NA,NA,0.307970291317917
"1536","LT",1991,"Lithuania",1,NA,NA,0.580411133059843
"1537","LT",1992,"Lithuania",1,9.61,NA,0.623378237496975
"1538","LT",1993,"Lithuania",1,NA,NA,1.06461546497538
"1539","LT",1994,"Lithuania",4,NA,NA,1.05976945320854
"1540","LT",1995,"Lithuania",4,NA,NA,1.17367745715938
"1541","LT",1996,"Lithuania",4,15.17,NA,1.17049283940673
"1542","LT",1997,"Lithuania",4,NA,NA,1.09287004928986
"1543","LT",1998,"Lithuania",4,NA,NA,1.09236135690236
"1544","LT",1999,"Lithuania",4,NA,NA,1.08151227089829
"1545","LT",2000,"Lithuania",4,10.42,NA,0.952976563735262
"1546","LT",2001,"Lithuania",4,NA,NA,1.16228070239183
"1547","LT",2002,"Lithuania",4,NA,110.154972544234,1.16635824357367
"1548","LT",2003,"Lithuania",4,NA,147.384262295082,1.28575681035575
"1549","LT",2004,"Lithuania",4,5.03,173.803217821782,0.975900287542984
"1550","LT",2005,"Lithuania",4,NA,97.5897166841553,1.28172658709129
"1551","LT",2006,"Lithuania",4,NA,NA,1.28590734172997
"1552","LT",2008,NA,NA,11.14,NA,1.39551570940989
"1553","LU",1948,NA,NA,1.32,NA,1.17113593975898
"1554","LU",1951,NA,NA,1.32,NA,1.46751991505259
"1555","LU",1954,NA,NA,3.95,NA,1.17225884044496
"1556","LU",1959,NA,NA,1.59,NA,1.1684166466105
"1557","LU",1964,NA,NA,3.54,NA,1.52796949442453
"1558","LU",1968,NA,NA,2.21,NA,1.52266968437826
"1559","LU",1974,NA,NA,1.83,NA,1.34058609363872
"1560","LU",1979,NA,NA,5.17,NA,1.64119191664645
"1561","LU",1984,NA,NA,2.99,NA,1.51638425862562
"1562","LU",1987,"Luxembourg",1,NA,NA,1.51310606077908
"1563","LU",1988,"Luxembourg",1,NA,NA,1.50878179131591
"1564","LU",1989,"Luxembourg",1,5.03,NA,1.5234487289878
"1565","LU",1990,"Luxembourg",1,NA,NA,1.51144774580273
"1566","LU",1991,"Luxembourg",1,NA,NA,1.5106227598275
"1567","LU",1992,"Luxembourg",1,NA,NA,1.51622190258819
"1568","LU",1993,"Luxembourg",1,NA,NA,1.51412155968585
"1569","LU",1994,"Luxembourg",1,4.67,NA,1.5188703734445
"1570","LU",1995,"Luxembourg",1,NA,NA,1.51419974701864
"1571","LU",1996,"Luxembourg",1,NA,NA,1.51210697333806
"1572","LU",1997,"Luxembourg",1,NA,NA,1.51020508533462
"1573","LU",1998,"Luxembourg",1,NA,NA,1.51796131001672
"1574","LU",1999,"Luxembourg",1,3.22,NA,1.3144577865875
"1575","LU",2000,"Luxembourg",1,NA,NA,1.35980873074266
"1576","LU",2001,"Luxembourg",1,NA,NA,1.3205218973242
"1577","LU",2002,"Luxembourg",1,NA,581.145161290323,1.32470268440867
"1578","LU",2003,"Luxembourg",1,NA,267.467741935484,1.3209237462271
"1579","LU",2004,"Luxembourg",1,3.36,333.612903225806,1.3175969370524
"1580","LU",2005,"Luxembourg",1,NA,313.15,1.31806578641849
"1581","LU",2006,"Luxembourg",1,NA,NA,1.32256181843054
"1582","LV",1991,"Latvia",1,NA,NA,0.454430926412178
"1583","LV",1992,"Latvia",1,NA,NA,0.708117944907957
"1584","LV",1993,"Latvia",1,4.14,NA,0.706510782389067
"1585","LV",1994,"Latvia",1,NA,NA,0.758781626335147
"1586","LV",1995,"Latvia",1,5.18,NA,0.82259627666511
"1587","LV",1996,"Latvia",1,NA,NA,0.827589678200163
"1588","LV",1997,"Latvia",1,NA,NA,0.910119298975212
"1589","LV",1998,"Latvia",1,4.66,NA,0.908198184869033
"1590","LV",1999,"Latvia",1,NA,NA,0.89052077354055
"1591","LV",2000,"Latvia",1,NA,NA,0.78840692073029
"1592","LV",2001,"Latvia",3,NA,NA,0.888503241582107
"1593","LV",2002,"Latvia",3,7.28,50.5950668036999,0.891166744965789
"1594","LV",2003,"Latvia",3,NA,49.4942528735632,0.969028034202053
"1595","LV",2004,"Latvia",3,NA,64.1288404360753,0.890303009491332
"1596","LV",2005,"Latvia",3,NA,68.040293040293,1.01957659975878
"1597","LV",2006,"Latvia",3,4.77,NA,1.02330112563667
"1598","LY",2002,NA,NA,NA,66.2920110192837,-1.13694193584926
"1599","LY",2003,NA,NA,NA,33.0699724517906,-1.13650327325299
"1600","LY",2004,NA,NA,NA,51.6565714285714,-1.14378058871951
"1601","LY",2005,NA,NA,NA,67.128,-1.13934211116418
"1602","MA",1987,"Morocco",1,NA,NA,-0.75392179953258
"1603","MA",1988,"Morocco",1,NA,NA,-0.572365298263695
"1604","MA",1989,"Morocco",1,NA,NA,-0.695224411693672
"1605","MA",1990,"Morocco",1,NA,NA,-0.694724183851654
"1606","MA",1991,"Morocco",1,NA,NA,-0.834090580320997
"1607","MA",1992,"Morocco",1,NA,NA,-0.780786669115447
"1608","MA",1993,"Morocco",4,NA,NA,-0.695389445950865
"1609","MA",1994,"Morocco",4,NA,NA,-0.692328439450323
"1610","MA",1995,"Morocco",4,NA,NA,-0.698611784940241
"1611","MA",1996,"Morocco",4,NA,NA,-0.696425937300321
"1612","MA",1997,"Morocco",4,NA,NA,-0.694890309871474
"1613","MA",1998,"Morocco",4,NA,NA,-0.273212840881892
"1614","MA",1999,"Morocco",4,NA,NA,-0.476001788157941
"1615","MA",2000,"Morocco",4,NA,NA,-0.371241418594651
"1616","MA",2001,"Morocco",4,NA,NA,-0.549658714738485
"1617","MA",2002,"Morocco",4,NA,65.5542727921923,-0.3897774637484
"1618","MA",2003,"Morocco",4,NA,55.3112092766427,-0.496597703119015
"1619","MA",2004,"Morocco",4,NA,48.9576126674787,-0.422167361917006
"1620","MA",2005,"Morocco",4,NA,63.7872445210539,-0.42144125531581
"1621","MA",2006,"Morocco",4,NA,NA,-0.422192782782731
"1622","MD",1994,NA,NA,9.49,NA,0.275495265119721
"1623","MD",1998,NA,NA,10.65,NA,0.429537787646919
"1624","MD",2001,NA,NA,16.34,NA,0.491378579933451
"1625","MD",2002,NA,NA,NA,8.13890396093326,0.439538936007273
"1626","MD",2003,NA,NA,NA,7.53387533875339,0.438280153689017
"1627","MD",2004,NA,NA,NA,8.31521739130435,0.441216629327246
"1628","MD",2005,NA,NA,9.13,9.00163666121113,0.563960513940891
"1629","ME",2006,NA,NA,2.39,NA,0.179801762686767
"1630","MG",2002,NA,NA,NA,2.09423728813559,0.377459895879726
"1631","MG",2003,NA,NA,NA,2.14813559322034,0.418893145754588
"1632","MG",2004,NA,NA,NA,2.20305084745763,0.431202994562695
"1633","MG",2005,NA,NA,NA,5.54305084745763,0.430320771149264
"1634","MH",2002,NA,NA,NA,2,0.918488011481243
"1635","MH",2003,NA,NA,NA,2,0.906754555457244
"1636","MH",2004,NA,NA,NA,0.5,0.910053222535837
"1637","MH",2005,NA,NA,NA,0.5,0.911416442496772
"1638","MK",1992,"Macedonia",4,NA,NA,0.414549221418508
"1639","MK",1993,"Macedonia",4,NA,NA,0.454536106454165
"1640","MK",1994,"Macedonia",4,34.52,NA,0.466138362510884
"1641","MK",1995,"Macedonia",4,NA,NA,0.463076286931248
"1642","MK",1996,"Macedonia",4,NA,NA,0.462236502381715
"1643","MK",1997,"Macedonia",4,NA,NA,0.457849455817391
"1644","MK",1998,"Macedonia",4,15.51,NA,0.504489781489666
"1645","MK",1999,"Macedonia",4,NA,NA,0.499043916493045
"1646","MK",2000,"Macedonia",4,NA,NA,0.277753988950625
"1647","MK",2001,"Macedonia",4,NA,NA,0.414371281016089
"1648","MK",2002,"Macedonia",4,9.06,30.8597194388778,0.694556805978642
"1649","MK",2003,"Macedonia",4,NA,32.8046709129512,0.692171507922492
"1650","MK",2004,"Macedonia",4,NA,53.4815618221258,0.696269844416931
"1651","MK",2005,"Macedonia",4,NA,62.0223214285714,0.693481742398112
"1652","MK",2006,"Macedonia",4,5.16,NA,0.692662660977023
"1653","ML",2002,NA,NA,NA,0,0.343342611937268
"1654","ML",2003,NA,NA,NA,0,0.401441748386851
"1655","ML",2004,NA,NA,NA,52.0415833666533,0.40509628552365
"1656","ML",2005,NA,NA,NA,15.6924861681242,0.401430454173341
"1657","MM",1990,NA,NA,22.13,NA,-1.14478058173133
"1658","MM",2002,NA,NA,NA,4.29010342729669,-1.14265986730837
"1659","MM",2003,NA,NA,NA,10.309004162014,-1.14215095461606
"1660","MM",2004,NA,NA,NA,19.9116222760291,-1.28326174181225
"1661","MM",2005,NA,NA,NA,6.52112536037379,-1.28371577631438
"1662","MN",1992,NA,NA,27.36,NA,0.719392899926402
"1663","MN",1996,NA,NA,14.81,NA,0.910280830217936
"1664","MN",2000,NA,NA,33.25,NA,0.648925804882517
"1665","MN",2002,NA,NA,NA,4.93673695893452,0.895222402643055
"1666","MN",2003,NA,NA,NA,4.68181818181818,0.899898432256154
"1667","MN",2004,NA,NA,NA,6.92570754716981,0.97149185384365
"1668","MN",2005,NA,NA,NA,4.32269503546099,0.976664415771821
"1669","MR",2002,NA,NA,NA,NA,-0.544971550585921
"1670","MR",2003,NA,NA,NA,NA,-0.462331637965086
"1671","MR",2004,NA,NA,NA,NA,-0.457641001895781
"1672","MR",2005,NA,NA,NA,NA,-0.502161673783317
"1673","MT",1966,NA,NA,7.29,NA,0.811216037673104
"1674","MT",1971,NA,NA,1.06,NA,1.30544902086616
"1675","MT",1976,NA,NA,0.77,NA,1.34844623396498
"1676","MT",1981,NA,NA,3.23,NA,0.836647982754468
"1677","MT",1987,"Malta",1,0.34,NA,1.19148870839222
"1678","MT",1988,"Malta",1,NA,NA,1.19912425069034
"1679","MT",1989,"Malta",1,NA,NA,1.5144136810694
"1680","MT",1990,"Malta",1,NA,NA,1.52507410499143
"1681","MT",1991,"Malta",1,NA,NA,1.51644731600851
"1682","MT",1992,"Malta",1,1.52,NA,1.50697586450319
